,Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega,type,expiry,text_content
0,150.0,305.17,295.5,296.05,296.6,3,22,0.0,1.0,0.0,0.02,0.0,call,2025-11-07:w,"Strike price $150.0 | Last traded price $305.17 | Bid $295.5, Ask $296.6, Mid $296.05 | Volume 3 contracts | Open interest 22 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0200 | Vega 0.00 | Option type call expiring 2025-11-07:w"
4797,620.0,,223.55,224.15,224.75,0,478,64.09,0.52,0.0013,0.1,1.96,put,2027-01-15:m,"Strike price $620.0 | No last trade | Bid $223.55, Ask $224.75, Mid $224.15 | Volume 0 contracts | Open interest 478 contracts | Implied volatility 64.09 | Delta 0.52 | Gamma 0.0013 | Theta 0.1000 | Vega 1.96 | Option type put expiring 2027-01-15:m"
4798,630.0,,231.45,232.05,232.65,0,645,64.35,0.53,0.0013,0.1,1.95,put,2027-01-15:m,"Strike price $630.0 | No last trade | Bid $231.45, Ask $232.65, Mid $232.05 | Volume 0 contracts | Open interest 645 contracts | Implied volatility 64.35 | Delta 0.53 | Gamma 0.0013 | Theta 0.1000 | Vega 1.95 | Option type put expiring 2027-01-15:m"
4799,640.0,,239.4,240.03,240.65,0,798,64.61,0.53,0.0013,0.09,1.95,put,2027-01-15:m,"Strike price $640.0 | No last trade | Bid $239.4, Ask $240.65, Mid $240.03 | Volume 0 contracts | Open interest 798 contracts | Implied volatility 64.61 | Delta 0.53 | Gamma 0.0013 | Theta 0.0900 | Vega 1.95 | Option type put expiring 2027-01-15:m"
4800,650.0,,247.4,248.03,248.65,0,843,64.85,0.54,0.0012,0.09,1.95,put,2027-01-15:m,"Strike price $650.0 | No last trade | Bid $247.4, Ask $248.65, Mid $248.03 | Volume 0 contracts | Open interest 843 contracts | Implied volatility 64.85 | Delta 0.54 | Gamma 0.0012 | Theta 0.0900 | Vega 1.95 | Option type put expiring 2027-01-15:m"
4801,660.0,,255.5,256.15,256.8,0,547,65.13,0.55,0.0012,0.09,1.94,put,2027-01-15:m,"Strike price $660.0 | No last trade | Bid $255.5, Ask $256.8, Mid $256.15 | Volume 0 contracts | Open interest 547 contracts | Implied volatility 65.13 | Delta 0.55 | Gamma 0.0012 | Theta 0.0900 | Vega 1.94 | Option type put expiring 2027-01-15:m"
4802,670.0,,263.65,264.3,264.95,0,413,65.39,0.55,0.0012,0.09,1.94,put,2027-01-15:m,"Strike price $670.0 | No last trade | Bid $263.65, Ask $264.95, Mid $264.3 | Volume 0 contracts | Open interest 413 contracts | Implied volatility 65.39 | Delta 0.55 | Gamma 0.0012 | Theta 0.0900 | Vega 1.94 | Option type put expiring 2027-01-15:m"
4803,680.0,,271.9,272.75,273.6,0,559,65.78,0.56,0.0012,0.09,1.94,put,2027-01-15:m,"Strike price $680.0 | No last trade | Bid $271.9, Ask $273.6, Mid $272.75 | Volume 0 contracts | Open interest 559 contracts | Implied volatility 65.78 | Delta 0.56 | Gamma 0.0012 | Theta 0.0900 | Vega 1.94 | Option type put expiring 2027-01-15:m"
4804,690.0,,280.2,283.1,286.0,0,447,67.13,0.56,0.0012,0.09,1.93,put,2027-01-15:m,"Strike price $690.0 | No last trade | Bid $280.2, Ask $286.0, Mid $283.1 | Volume 0 contracts | Open interest 447 contracts | Implied volatility 67.13 | Delta 0.56 | Gamma 0.0012 | Theta 0.0900 | Vega 1.93 | Option type put expiring 2027-01-15:m"
4805,700.0,288.5,285.65,289.13,292.6,1,1355,66.21,0.57,0.0012,0.09,1.92,put,2027-01-15:m,"Strike price $700.0 | Last traded price $288.5 | Bid $285.65, Ask $292.6, Mid $289.13 | Volume 1 contracts | Open interest 1355 contracts | Implied volatility 66.21 | Delta 0.57 | Gamma 0.0012 | Theta 0.0900 | Vega 1.92 | Option type put expiring 2027-01-15:m"
4806,710.0,,294.05,297.55,301.05,0,1610,66.51,0.58,0.0012,0.09,1.92,put,2027-01-15:m,"Strike price $710.0 | No last trade | Bid $294.05, Ask $301.05, Mid $297.55 | Volume 0 contracts | Open interest 1610 contracts | Implied volatility 66.51 | Delta 0.58 | Gamma 0.0012 | Theta 0.0900 | Vega 1.92 | Option type put expiring 2027-01-15:m"
4807,720.0,,302.55,306.03,309.5,0,20,66.81,0.59,0.0012,0.09,1.91,put,2027-01-15:m,"Strike price $720.0 | No last trade | Bid $302.55, Ask $309.5, Mid $306.03 | Volume 0 contracts | Open interest 20 contracts | Implied volatility 66.81 | Delta 0.59 | Gamma 0.0012 | Theta 0.0900 | Vega 1.91 | Option type put expiring 2027-01-15:m"
4808,730.0,,311.1,314.58,318.05,0,59,67.14,0.59,0.0012,0.09,1.91,put,2027-01-15:m,"Strike price $730.0 | No last trade | Bid $311.1, Ask $318.05, Mid $314.58 | Volume 0 contracts | Open interest 59 contracts | Implied volatility 67.14 | Delta 0.59 | Gamma 0.0012 | Theta 0.0900 | Vega 1.91 | Option type put expiring 2027-01-15:m"
4809,740.0,324.34,319.7,323.0,326.3,6,30,67.37,0.6,0.0012,0.09,1.9,put,2027-01-15:m,"Strike price $740.0 | Last traded price $324.34 | Bid $319.7, Ask $326.3, Mid $323.0 | Volume 6 contracts | Open interest 30 contracts | Implied volatility 67.37 | Delta 0.60 | Gamma 0.0012 | Theta 0.0900 | Vega 1.90 | Option type put expiring 2027-01-15:m"
4810,750.0,329.73,328.4,331.85,335.3,1,217,67.81,0.6,0.0012,0.08,1.89,put,2027-01-15:m,"Strike price $750.0 | Last traded price $329.73 | Bid $328.4, Ask $335.3, Mid $331.85 | Volume 1 contracts | Open interest 217 contracts | Implied volatility 67.81 | Delta 0.60 | Gamma 0.0012 | Theta 0.0800 | Vega 1.89 | Option type put expiring 2027-01-15:m"
4811,760.0,,337.1,340.55,344.0,0,31,68.16,0.61,0.0011,0.08,1.89,put,2027-01-15:m,"Strike price $760.0 | No last trade | Bid $337.1, Ask $344.0, Mid $340.55 | Volume 0 contracts | Open interest 31 contracts | Implied volatility 68.16 | Delta 0.61 | Gamma 0.0011 | Theta 0.0800 | Vega 1.89 | Option type put expiring 2027-01-15:m"
4812,770.0,350.46,345.85,349.13,352.4,12,68,68.41,0.61,0.0011,0.08,1.88,put,2027-01-15:m,"Strike price $770.0 | Last traded price $350.46 | Bid $345.85, Ask $352.4, Mid $349.13 | Volume 12 contracts | Open interest 68 contracts | Implied volatility 68.41 | Delta 0.61 | Gamma 0.0011 | Theta 0.0800 | Vega 1.88 | Option type put expiring 2027-01-15:m"
4813,780.0,,354.65,358.08,361.5,0,20,68.85,0.62,0.0011,0.08,1.87,put,2027-01-15:m,"Strike price $780.0 | No last trade | Bid $354.65, Ask $361.5, Mid $358.08 | Volume 0 contracts | Open interest 20 contracts | Implied volatility 68.85 | Delta 0.62 | Gamma 0.0011 | Theta 0.0800 | Vega 1.87 | Option type put expiring 2027-01-15:m"
4814,790.0,,363.5,366.93,370.35,0,36,69.22,0.62,0.0011,0.08,1.87,put,2027-01-15:m,"Strike price $790.0 | No last trade | Bid $363.5, Ask $370.35, Mid $366.93 | Volume 0 contracts | Open interest 36 contracts | Implied volatility 69.22 | Delta 0.62 | Gamma 0.0011 | Theta 0.0800 | Vega 1.87 | Option type put expiring 2027-01-15:m"
4815,800.0,376.95,372.4,375.83,379.25,6,40,69.59,0.62,0.0011,0.08,1.86,put,2027-01-15:m,"Strike price $800.0 | Last traded price $376.95 | Bid $372.4, Ask $379.25, Mid $375.83 | Volume 6 contracts | Open interest 40 contracts | Implied volatility 69.59 | Delta 0.62 | Gamma 0.0011 | Theta 0.0800 | Vega 1.86 | Option type put expiring 2027-01-15:m"
4816,810.0,,381.3,384.73,388.15,0,11,69.96,0.63,0.0011,0.08,1.85,put,2027-01-15:m,"Strike price $810.0 | No last trade | Bid $381.3, Ask $388.15, Mid $384.73 | Volume 0 contracts | Open interest 11 contracts | Implied volatility 69.96 | Delta 0.63 | Gamma 0.0011 | Theta 0.0800 | Vega 1.85 | Option type put expiring 2027-01-15:m"
4817,820.0,,390.3,393.7,397.1,0,8,70.34,0.63,0.0011,0.08,1.85,put,2027-01-15:m,"Strike price $820.0 | No last trade | Bid $390.3, Ask $397.1, Mid $393.7 | Volume 0 contracts | Open interest 8 contracts | Implied volatility 70.34 | Delta 0.63 | Gamma 0.0011 | Theta 0.0800 | Vega 1.85 | Option type put expiring 2027-01-15:m"
4818,830.0,,399.3,402.7,406.1,0,9,70.73,0.64,0.0011,0.08,1.84,put,2027-01-15:m,"Strike price $830.0 | No last trade | Bid $399.3, Ask $406.1, Mid $402.7 | Volume 0 contracts | Open interest 9 contracts | Implied volatility 70.73 | Delta 0.64 | Gamma 0.0011 | Theta 0.0800 | Vega 1.84 | Option type put expiring 2027-01-15:m"
4819,840.0,,408.35,411.75,415.15,0,17,71.13,0.64,0.0011,0.08,1.84,put,2027-01-15:m,"Strike price $840.0 | No last trade | Bid $408.35, Ask $415.15, Mid $411.75 | Volume 0 contracts | Open interest 17 contracts | Implied volatility 71.13 | Delta 0.64 | Gamma 0.0011 | Theta 0.0800 | Vega 1.84 | Option type put expiring 2027-01-15:m"
4820,850.0,,417.45,420.85,424.25,0,51,71.54,0.64,0.0011,0.08,1.83,put,2027-01-15:m,"Strike price $850.0 | No last trade | Bid $417.45, Ask $424.25, Mid $420.85 | Volume 0 contracts | Open interest 51 contracts | Implied volatility 71.54 | Delta 0.64 | Gamma 0.0011 | Theta 0.0800 | Vega 1.83 | Option type put expiring 2027-01-15:m"
4821,860.0,,426.55,429.9,433.25,0,33,71.92,0.65,0.0011,0.08,1.82,put,2027-01-15:m,"Strike price $860.0 | No last trade | Bid $426.55, Ask $433.25, Mid $429.9 | Volume 0 contracts | Open interest 33 contracts | Implied volatility 71.92 | Delta 0.65 | Gamma 0.0011 | Theta 0.0800 | Vega 1.82 | Option type put expiring 2027-01-15:m"
4822,870.0,,435.7,439.1,442.5,0,1,72.36,0.65,0.001,0.07,1.82,put,2027-01-15:m,"Strike price $870.0 | No last trade | Bid $435.7, Ask $442.5, Mid $439.1 | Volume 0 contracts | Open interest 1 contracts | Implied volatility 72.36 | Delta 0.65 | Gamma 0.0010 | Theta 0.0700 | Vega 1.82 | Option type put expiring 2027-01-15:m"
4823,880.0,,444.9,448.28,451.65,0,19,72.78,0.65,0.001,0.07,1.81,put,2027-01-15:m,"Strike price $880.0 | No last trade | Bid $444.9, Ask $451.65, Mid $448.28 | Volume 0 contracts | Open interest 19 contracts | Implied volatility 72.78 | Delta 0.65 | Gamma 0.0010 | Theta 0.0700 | Vega 1.81 | Option type put expiring 2027-01-15:m"
4824,890.0,,454.15,457.5,460.85,0,34,73.22,0.65,0.001,0.07,1.81,put,2027-01-15:m,"Strike price $890.0 | No last trade | Bid $454.15, Ask $460.85, Mid $457.5 | Volume 0 contracts | Open interest 34 contracts | Implied volatility 73.22 | Delta 0.65 | Gamma 0.0010 | Theta 0.0700 | Vega 1.81 | Option type put expiring 2027-01-15:m"
4825,900.0,,463.4,466.65,469.9,0,74,73.6,0.66,0.001,0.07,1.8,put,2027-01-15:m,"Strike price $900.0 | No last trade | Bid $463.4, Ask $469.9, Mid $466.65 | Volume 0 contracts | Open interest 74 contracts | Implied volatility 73.60 | Delta 0.66 | Gamma 0.0010 | Theta 0.0700 | Vega 1.80 | Option type put expiring 2027-01-15:m"
4826,910.0,,472.65,476.0,479.35,0,20,74.08,0.66,0.001,0.07,1.8,put,2027-01-15:m,"Strike price $910.0 | No last trade | Bid $472.65, Ask $479.35, Mid $476.0 | Volume 0 contracts | Open interest 20 contracts | Implied volatility 74.08 | Delta 0.66 | Gamma 0.0010 | Theta 0.0700 | Vega 1.80 | Option type put expiring 2027-01-15:m"
4827,920.0,,481.95,485.3,488.65,0,404,74.53,0.66,0.001,0.07,1.79,put,2027-01-15:m,"Strike price $920.0 | No last trade | Bid $481.95, Ask $488.65, Mid $485.3 | Volume 0 contracts | Open interest 404 contracts | Implied volatility 74.53 | Delta 0.66 | Gamma 0.0010 | Theta 0.0700 | Vega 1.79 | Option type put expiring 2027-01-15:m"
4828,930.0,,491.3,494.65,498.0,0,59,74.99,0.66,0.001,0.07,1.79,put,2027-01-15:m,"Strike price $930.0 | No last trade | Bid $491.3, Ask $498.0, Mid $494.65 | Volume 0 contracts | Open interest 59 contracts | Implied volatility 74.99 | Delta 0.66 | Gamma 0.0010 | Theta 0.0700 | Vega 1.79 | Option type put expiring 2027-01-15:m"
4829,940.0,,500.65,504.0,507.35,0,46,75.44,0.67,0.001,0.07,1.79,put,2027-01-15:m,"Strike price $940.0 | No last trade | Bid $500.65, Ask $507.35, Mid $504.0 | Volume 0 contracts | Open interest 46 contracts | Implied volatility 75.44 | Delta 0.67 | Gamma 0.0010 | Theta 0.0700 | Vega 1.79 | Option type put expiring 2027-01-15:m"
4830,950.0,,510.05,513.38,516.7,0,237,75.9,0.67,0.001,0.07,1.78,put,2027-01-15:m,"Strike price $950.0 | No last trade | Bid $510.05, Ask $516.7, Mid $513.38 | Volume 0 contracts | Open interest 237 contracts | Implied volatility 75.90 | Delta 0.67 | Gamma 0.0010 | Theta 0.0700 | Vega 1.78 | Option type put expiring 2027-01-15:m"
4831,960.0,529.0,519.45,522.78,526.1,1,185,76.37,0.67,0.001,0.07,1.78,put,2027-01-15:m,"Strike price $960.0 | Last traded price $529.0 | Bid $519.45, Ask $526.1, Mid $522.78 | Volume 1 contracts | Open interest 185 contracts | Implied volatility 76.37 | Delta 0.67 | Gamma 0.0010 | Theta 0.0700 | Vega 1.78 | Option type put expiring 2027-01-15:m"
4832,5.0,,439.0,440.9,442.8,0,6050,0.0,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $5.0 | No last trade | Bid $439.0, Ask $442.8, Mid $440.9 | Volume 0 contracts | Open interest 6050 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4833,10.0,,434.0,439.0,444.0,0,187,0.0,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $10.0 | No last trade | Bid $434.0, Ask $444.0, Mid $439.0 | Volume 0 contracts | Open interest 187 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4834,15.0,,430.0,435.0,440.0,0,113,0.0,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $15.0 | No last trade | Bid $430.0, Ask $440.0, Mid $435.0 | Volume 0 contracts | Open interest 113 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4835,20.0,,425.0,430.0,435.0,0,70,0.0,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $20.0 | No last trade | Bid $425.0, Ask $435.0, Mid $430.0 | Volume 0 contracts | Open interest 70 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4836,25.0,,421.0,425.5,430.0,0,1,0.0,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $25.0 | No last trade | Bid $421.0, Ask $430.0, Mid $425.5 | Volume 0 contracts | Open interest 1 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4837,30.0,,416.0,421.0,426.0,0,0,0.0,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $30.0 | No last trade | Bid $416.0, Ask $426.0, Mid $421.0 | Volume 0 contracts | Open interest 0 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4838,35.0,,412.0,416.5,421.0,0,50,0.0,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $35.0 | No last trade | Bid $412.0, Ask $421.0, Mid $416.5 | Volume 0 contracts | Open interest 50 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4839,40.0,,407.0,412.0,417.0,0,69,0.0,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $40.0 | No last trade | Bid $407.0, Ask $417.0, Mid $412.0 | Volume 0 contracts | Open interest 69 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4840,45.0,,403.0,407.5,412.0,0,5,58.63,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $45.0 | No last trade | Bid $403.0, Ask $412.0, Mid $407.5 | Volume 0 contracts | Open interest 5 contracts | Implied volatility 58.63 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4841,50.0,,398.0,402.08,406.15,0,45,0.0,1.0,0.0,0.0,0.0,call,2027-06-17:w,"Strike price $50.0 | No last trade | Bid $398.0, Ask $406.15, Mid $402.08 | Volume 0 contracts | Open interest 45 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0000 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4842,55.0,,394.0,397.73,401.45,0,11,0.0,1.0,0.0,0.01,0.0,call,2027-06-17:w,"Strike price $55.0 | No last trade | Bid $394.0, Ask $401.45, Mid $397.73 | Volume 0 contracts | Open interest 11 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0100 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4843,60.0,,389.0,393.0,397.0,0,9,0.0,1.0,0.0,0.01,0.0,call,2027-06-17:w,"Strike price $60.0 | No last trade | Bid $389.0, Ask $397.0, Mid $393.0 | Volume 0 contracts | Open interest 9 contracts | Implied volatility 0.00 | Delta 1.00 | Gamma 0.0000 | Theta 0.0100 | Vega 0.00 | Option type call expiring 2027-06-17:w"
4844,65.0,,385.0,388.8,392.6,0,13,58.32,1.0,0.0,0.01,0.02,call,2027-06-17:w,"Strike price $65.0 | No last trade | Bid $385.0, Ask $392.6, Mid $388.8 | Volume 0 contracts | Open interest 13 contracts | Implied volatility 58.32 | Delta 1.00 | Gamma 0.0000 | Theta 0.0100 | Vega 0.02 | Option type call expiring 2027-06-17:w"
4845,70.0,,380.0,384.15,388.3,0,21,58.22,1.0,0.0,0.01,0.03,call,2027-06-17:w,"Strike price $70.0 | No last trade | Bid $380.0, Ask $388.3, Mid $384.15 | Volume 0 contracts | Open interest 21 contracts | Implied volatility 58.22 | Delta 1.00 | Gamma 0.0000 | Theta 0.0100 | Vega 0.03 | Option type call expiring 2027-06-17:w"
4846,75.0,,376.0,379.95,383.9,0,93,66.29,1.0,0.0,0.01,0.07,call,2027-06-17:w,"Strike price $75.0 | No last trade | Bid $376.0, Ask $383.9, Mid $379.95 | Volume 0 contracts | Open interest 93 contracts | Implied volatility 66.29 | Delta 1.00 | Gamma 0.0000 | Theta 0.0100 | Vega 0.07 | Option type call expiring 2027-06-17:w"
4847,80.0,,371.65,375.53,379.4,0,12,67.22,0.99,0.0,0.01,0.09,call,2027-06-17:w,"Strike price $80.0 | No last trade | Bid $371.65, Ask $379.4, Mid $375.53 | Volume 0 contracts | Open interest 12 contracts | Implied volatility 67.22 | Delta 0.99 | Gamma 0.0000 | Theta 0.0100 | Vega 0.09 | Option type call expiring 2027-06-17:w"
4848,85.0,,367.25,371.15,375.05,0,11,67.97,0.99,0.0001,0.01,0.12,call,2027-06-17:w,"Strike price $85.0 | No last trade | Bid $367.25, Ask $375.05, Mid $371.15 | Volume 0 contracts | Open interest 11 contracts | Implied volatility 67.97 | Delta 0.99 | Gamma 0.0001 | Theta 0.0100 | Vega 0.12 | Option type call expiring 2027-06-17:w"
4849,90.0,,363.0,366.88,370.75,0,73,68.92,0.99,0.0001,0.02,0.14,call,2027-06-17:w,"Strike price $90.0 | No last trade | Bid $363.0, Ask $370.75, Mid $366.88 | Volume 0 contracts | Open interest 73 contracts | Implied volatility 68.92 | Delta 0.99 | Gamma 0.0001 | Theta 0.0200 | Vega 0.14 | Option type call expiring 2027-06-17:w"
4850,95.0,,358.6,362.5,366.4,0,25,68.77,0.99,0.0001,0.02,0.17,call,2027-06-17:w,"Strike price $95.0 | No last trade | Bid $358.6, Ask $366.4, Mid $362.5 | Volume 0 contracts | Open interest 25 contracts | Implied volatility 68.77 | Delta 0.99 | Gamma 0.0001 | Theta 0.0200 | Vega 0.17 | Option type call expiring 2027-06-17:w"
4851,100.0,,354.35,358.23,362.1,0,1108,68.97,0.99,0.0001,0.02,0.19,call,2027-06-17:w,"Strike price $100.0 | No last trade | Bid $354.35, Ask $362.1, Mid $358.23 | Volume 0 contracts | Open interest 1108 contracts | Implied volatility 68.97 | Delta 0.99 | Gamma 0.0001 | Theta 0.0200 | Vega 0.19 | Option type call expiring 2027-06-17:w"
4852,105.0,,350.05,353.93,357.8,0,42,68.8,0.99,0.0001,0.02,0.21,call,2027-06-17:w,"Strike price $105.0 | No last trade | Bid $350.05, Ask $357.8, Mid $353.93 | Volume 0 contracts | Open interest 42 contracts | Implied volatility 68.80 | Delta 0.99 | Gamma 0.0001 | Theta 0.0200 | Vega 0.21 | Option type call expiring 2027-06-17:w"
4853,110.0,,346.0,349.78,353.55,0,186,69.11,0.98,0.0001,0.02,0.24,call,2027-06-17:w,"Strike price $110.0 | No last trade | Bid $346.0, Ask $353.55, Mid $349.78 | Volume 0 contracts | Open interest 186 contracts | Implied volatility 69.11 | Delta 0.98 | Gamma 0.0001 | Theta 0.0200 | Vega 0.24 | Option type call expiring 2027-06-17:w"
4854,115.0,,341.6,345.45,349.3,0,133,68.53,0.98,0.0001,0.03,0.26,call,2027-06-17:w,"Strike price $115.0 | No last trade | Bid $341.6, Ask $349.3, Mid $345.45 | Volume 0 contracts | Open interest 133 contracts | Implied volatility 68.53 | Delta 0.98 | Gamma 0.0001 | Theta 0.0300 | Vega 0.26 | Option type call expiring 2027-06-17:w"
4855,120.0,,337.35,341.23,345.1,0,130,68.25,0.98,0.0001,0.03,0.29,call,2027-06-17:w,"Strike price $120.0 | No last trade | Bid $337.35, Ask $345.1, Mid $341.23 | Volume 0 contracts | Open interest 130 contracts | Implied volatility 68.25 | Delta 0.98 | Gamma 0.0001 | Theta 0.0300 | Vega 0.29 | Option type call expiring 2027-06-17:w"
4856,125.0,,333.2,337.05,340.9,0,81,68.02,0.98,0.0001,0.03,0.32,call,2027-06-17:w,"Strike price $125.0 | No last trade | Bid $333.2, Ask $340.9, Mid $337.05 | Volume 0 contracts | Open interest 81 contracts | Implied volatility 68.02 | Delta 0.98 | Gamma 0.0001 | Theta 0.0300 | Vega 0.32 | Option type call expiring 2027-06-17:w"
4857,130.0,,329.0,332.88,336.75,0,80,67.7,0.97,0.0002,0.03,0.34,call,2027-06-17:w,"Strike price $130.0 | No last trade | Bid $329.0, Ask $336.75, Mid $332.88 | Volume 0 contracts | Open interest 80 contracts | Implied volatility 67.70 | Delta 0.97 | Gamma 0.0002 | Theta 0.0300 | Vega 0.34 | Option type call expiring 2027-06-17:w"
4858,135.0,,325.0,328.8,332.6,0,30,67.57,0.97,0.0002,0.03,0.37,call,2027-06-17:w,"Strike price $135.0 | No last trade | Bid $325.0, Ask $332.6, Mid $328.8 | Volume 0 contracts | Open interest 30 contracts | Implied volatility 67.57 | Delta 0.97 | Gamma 0.0002 | Theta 0.0300 | Vega 0.37 | Option type call expiring 2027-06-17:w"
4859,140.0,,320.75,324.63,328.5,0,95,67.09,0.97,0.0002,0.03,0.4,call,2027-06-17:w,"Strike price $140.0 | No last trade | Bid $320.75, Ask $328.5, Mid $324.63 | Volume 0 contracts | Open interest 95 contracts | Implied volatility 67.09 | Delta 0.97 | Gamma 0.0002 | Theta 0.0300 | Vega 0.40 | Option type call expiring 2027-06-17:w"
4860,145.0,,316.65,320.53,324.4,0,42,66.75,0.97,0.0002,0.04,0.42,call,2027-06-17:w,"Strike price $145.0 | No last trade | Bid $316.65, Ask $324.4, Mid $320.53 | Volume 0 contracts | Open interest 42 contracts | Implied volatility 66.75 | Delta 0.97 | Gamma 0.0002 | Theta 0.0400 | Vega 0.42 | Option type call expiring 2027-06-17:w"
4861,150.0,,312.65,316.5,320.35,0,468,66.51,0.96,0.0002,0.04,0.45,call,2027-06-17:w,"Strike price $150.0 | No last trade | Bid $312.65, Ask $320.35, Mid $316.5 | Volume 0 contracts | Open interest 468 contracts | Implied volatility 66.51 | Delta 0.96 | Gamma 0.0002 | Theta 0.0400 | Vega 0.45 | Option type call expiring 2027-06-17:w"
