strike,volume,option_type,contract_symbol,contract_display_name,contract_display_name_abbreviated,,strike price text,volume text
210,0,CALL,TSLA251121C00210000,"TSLA Nov 21, 2025 210.00 call",TSLA 11/21/25 210.0C,,210 Strike price TSLA,0 Volume
215,0,CALL,TSLA251121C00215000,"TSLA Nov 21, 2025 215.00 call",TSLA 11/21/25 215.0C,,215 Strike price TSLA,0 Volume
220,0,CALL,TSLA251121C00220000,"TSLA Nov 21, 2025 220.00 call",TSLA 11/21/25 220.0C,,220 Strike price TSLA,0 Volume
245,0,CALL,TSLA251121C00245000,"TSLA Nov 21, 2025 245.00 call",TSLA 11/21/25 245.0C,,245 Strike price TSLA,0 Volume
265,0,CALL,TSLA251121C00265000,"TSLA Nov 21, 2025 265.00 call",TSLA 11/21/25 265.0C,,265 Strike price TSLA,0 Volume
275,0,CALL,TSLA251121C00275000,"TSLA Nov 21, 2025 275.00 call",TSLA 11/21/25 275.0C,,275 Strike price TSLA,0 Volume
280,0,CALL,TSLA251121C00280000,"TSLA Nov 21, 2025 280.00 call",TSLA 11/21/25 280.0C,,280 Strike price TSLA,0 Volume
285,0,CALL,TSLA251121C00285000,"TSLA Nov 21, 2025 285.00 call",TSLA 11/21/25 285.0C,,285 Strike price TSLA,0 Volume
860,0,CALL,TSLA251121C00860000,"TSLA Nov 21, 2025 860.00 call",TSLA 11/21/25 860.0C,,860 Strike price TSLA,0 Volume
372.5,0,CALL,TSLA251114C00372500,"TSLA Nov 14, 2025 372.50 call",TSLA 11/14/25 372.5C,,373 Strike price TSLA,0 Volume
770,0,CALL,TSLA251114C00770000,"TSLA Nov 14, 2025 770.00 call",TSLA 11/14/25 770.0C,,770 Strike price TSLA,0 Volume
790,0,CALL,TSLA251114C00790000,"TSLA Nov 14, 2025 790.00 call",TSLA 11/14/25 790.0C,,790 Strike price TSLA,0 Volume
810,0,CALL,TSLA251114C00810000,"TSLA Nov 14, 2025 810.00 call",TSLA 11/14/25 810.0C,,810 Strike price TSLA,0 Volume
820,0,CALL,TSLA251114C00820000,"TSLA Nov 14, 2025 820.00 call",TSLA 11/14/25 820.0C,,820 Strike price TSLA,0 Volume
840,0,CALL,TSLA251114C00840000,"TSLA Nov 14, 2025 840.00 call",TSLA 11/14/25 840.0C,,840 Strike price TSLA,0 Volume
860,0,CALL,TSLA251114C00860000,"TSLA Nov 14, 2025 860.00 call",TSLA 11/14/25 860.0C,,860 Strike price TSLA,0 Volume
870,0,CALL,TSLA251114C00870000,"TSLA Nov 14, 2025 870.00 call",TSLA 11/14/25 870.0C,,870 Strike price TSLA,0 Volume
880,0,CALL,TSLA251114C00880000,"TSLA Nov 14, 2025 880.00 call",TSLA 11/14/25 880.0C,,880 Strike price TSLA,0 Volume
900,0,CALL,TSLA251114C00900000,"TSLA Nov 14, 2025 900.00 call",TSLA 11/14/25 900.0C,,900 Strike price TSLA,0 Volume
910,0,CALL,TSLA251114C00910000,"TSLA Nov 14, 2025 910.00 call",TSLA 11/14/25 910.0C,,910 Strike price TSLA,0 Volume
920,0,CALL,TSLA251114C00920000,"TSLA Nov 14, 2025 920.00 call",TSLA 11/14/25 920.0C,,920 Strike price TSLA,0 Volume
930,0,CALL,TSLA251114C00930000,"TSLA Nov 14, 2025 930.00 call",TSLA 11/14/25 930.0C,,930 Strike price TSLA,0 Volume
105,0,CALL,TSLA251121C00105000,"TSLA Nov 21, 2025 105.00 call",TSLA 11/21/25 105.0C,,105 Strike price TSLA,0 Volume
110,0,CALL,TSLA251121C00110000,"TSLA Nov 21, 2025 110.00 call",TSLA 11/21/25 110.0C,,110 Strike price TSLA,0 Volume
115,0,CALL,TSLA251121C00115000,"TSLA Nov 21, 2025 115.00 call",TSLA 11/21/25 115.0C,,115 Strike price TSLA,0 Volume
120,0,CALL,TSLA251121C00120000,"TSLA Nov 21, 2025 120.00 call",TSLA 11/21/25 120.0C,,120 Strike price TSLA,0 Volume
125,0,CALL,TSLA251121C00125000,"TSLA Nov 21, 2025 125.00 call",TSLA 11/21/25 125.0C,,125 Strike price TSLA,0 Volume
130,0,CALL,TSLA251121C00130000,"TSLA Nov 21, 2025 130.00 call",TSLA 11/21/25 130.0C,,130 Strike price TSLA,0 Volume
135,0,CALL,TSLA251121C00135000,"TSLA Nov 21, 2025 135.00 call",TSLA 11/21/25 135.0C,,135 Strike price TSLA,0 Volume
140,0,CALL,TSLA251121C00140000,"TSLA Nov 21, 2025 140.00 call",TSLA 11/21/25 140.0C,,140 Strike price TSLA,0 Volume
35,0,CALL,TSLA260320C00035000,"TSLA Mar 20, 2026 35.00 call",TSLA 03/20/26 35.0C,,35 Strike price TSLA,0 Volume
40,0,CALL,TSLA260320C00040000,"TSLA Mar 20, 2026 40.00 call",TSLA 03/20/26 40.0C,,40 Strike price TSLA,0 Volume
45,0,CALL,TSLA260320C00045000,"TSLA Mar 20, 2026 45.00 call",TSLA 03/20/26 45.0C,,45 Strike price TSLA,0 Volume
50,0,CALL,TSLA260320C00050000,"TSLA Mar 20, 2026 50.00 call",TSLA 03/20/26 50.0C,,50 Strike price TSLA,0 Volume
55,0,CALL,TSLA260320C00055000,"TSLA Mar 20, 2026 55.00 call",TSLA 03/20/26 55.0C,,55 Strike price TSLA,0 Volume
60,0,CALL,TSLA260320C00060000,"TSLA Mar 20, 2026 60.00 call",TSLA 03/20/26 60.0C,,60 Strike price TSLA,0 Volume
65,0,CALL,TSLA260320C00065000,"TSLA Mar 20, 2026 65.00 call",TSLA 03/20/26 65.0C,,65 Strike price TSLA,0 Volume
70,0,CALL,TSLA260320C00070000,"TSLA Mar 20, 2026 70.00 call",TSLA 03/20/26 70.0C,,70 Strike price TSLA,0 Volume
75,0,CALL,TSLA260320C00075000,"TSLA Mar 20, 2026 75.00 call",TSLA 03/20/26 75.0C,,75 Strike price TSLA,0 Volume
80,0,CALL,TSLA260320C00080000,"TSLA Mar 20, 2026 80.00 call",TSLA 03/20/26 80.0C,,80 Strike price TSLA,0 Volume
85,0,CALL,TSLA260320C00085000,"TSLA Mar 20, 2026 85.00 call",TSLA 03/20/26 85.0C,,85 Strike price TSLA,0 Volume
90,0,CALL,TSLA260320C00090000,"TSLA Mar 20, 2026 90.00 call",TSLA 03/20/26 90.0C,,90 Strike price TSLA,0 Volume
95,0,CALL,TSLA260320C00095000,"TSLA Mar 20, 2026 95.00 call",TSLA 03/20/26 95.0C,,95 Strike price TSLA,0 Volume
100,0,CALL,TSLA260320C00100000,"TSLA Mar 20, 2026 100.00 call",TSLA 03/20/26 100.0C,,100 Strike price TSLA,0 Volume
105,0,CALL,TSLA260320C00105000,"TSLA Mar 20, 2026 105.00 call",TSLA 03/20/26 105.0C,,105 Strike price TSLA,0 Volume
110,0,CALL,TSLA260320C00110000,"TSLA Mar 20, 2026 110.00 call",TSLA 03/20/26 110.0C,,110 Strike price TSLA,0 Volume
115,0,CALL,TSLA260320C00115000,"TSLA Mar 20, 2026 115.00 call",TSLA 03/20/26 115.0C,,115 Strike price TSLA,0 Volume
120,0,CALL,TSLA260320C00120000,"TSLA Mar 20, 2026 120.00 call",TSLA 03/20/26 120.0C,,120 Strike price TSLA,0 Volume
125,0,CALL,TSLA260320C00125000,"TSLA Mar 20, 2026 125.00 call",TSLA 03/20/26 125.0C,,125 Strike price TSLA,0 Volume
130,0,CALL,TSLA260320C00130000,"TSLA Mar 20, 2026 130.00 call",TSLA 03/20/26 130.0C,,130 Strike price TSLA,0 Volume
135,0,CALL,TSLA260320C00135000,"TSLA Mar 20, 2026 135.00 call",TSLA 03/20/26 135.0C,,135 Strike price TSLA,0 Volume
160,0,CALL,TSLA260220C00160000,"TSLA Feb 20, 2026 160.00 call",TSLA 02/20/26 160.0C,,160 Strike price TSLA,0 Volume
165,0,CALL,TSLA260220C00165000,"TSLA Feb 20, 2026 165.00 call",TSLA 02/20/26 165.0C,,165 Strike price TSLA,0 Volume
170,0,CALL,TSLA260220C00170000,"TSLA Feb 20, 2026 170.00 call",TSLA 02/20/26 170.0C,,170 Strike price TSLA,0 Volume
175,0,CALL,TSLA260220C00175000,"TSLA Feb 20, 2026 175.00 call",TSLA 02/20/26 175.0C,,175 Strike price TSLA,0 Volume
180,0,CALL,TSLA260220C00180000,"TSLA Feb 20, 2026 180.00 call",TSLA 02/20/26 180.0C,,180 Strike price TSLA,0 Volume
195,0,CALL,TSLA260220C00195000,"TSLA Feb 20, 2026 195.00 call",TSLA 02/20/26 195.0C,,195 Strike price TSLA,0 Volume
210,0,CALL,TSLA260220C00210000,"TSLA Feb 20, 2026 210.00 call",TSLA 02/20/26 210.0C,,210 Strike price TSLA,0 Volume
220,0,CALL,TSLA260220C00220000,"TSLA Feb 20, 2026 220.00 call",TSLA 02/20/26 220.0C,,220 Strike price TSLA,0 Volume
230,0,CALL,TSLA260220C00230000,"TSLA Feb 20, 2026 230.00 call",TSLA 02/20/26 230.0C,,230 Strike price TSLA,0 Volume
250,0,CALL,TSLA260220C00250000,"TSLA Feb 20, 2026 250.00 call",TSLA 02/20/26 250.0C,,250 Strike price TSLA,0 Volume
260,0,CALL,TSLA260220C00260000,"TSLA Feb 20, 2026 260.00 call",TSLA 02/20/26 260.0C,,260 Strike price TSLA,0 Volume
280,0,CALL,TSLA260220C00280000,"TSLA Feb 20, 2026 280.00 call",TSLA 02/20/26 280.0C,,280 Strike price TSLA,0 Volume
290,0,CALL,TSLA260220C00290000,"TSLA Feb 20, 2026 290.00 call",TSLA 02/20/26 290.0C,,290 Strike price TSLA,0 Volume
310,0,CALL,TSLA260220C00310000,"TSLA Feb 20, 2026 310.00 call",TSLA 02/20/26 310.0C,,310 Strike price TSLA,0 Volume
730,0,CALL,TSLA260220C00730000,"TSLA Feb 20, 2026 730.00 call",TSLA 02/20/26 730.0C,,730 Strike price TSLA,0 Volume
5,0,CALL,TSLA260320C00005000,"TSLA Mar 20, 2026 5.00 call",TSLA 03/20/26 5.0C,,5 Strike price TSLA,0 Volume
10,0,CALL,TSLA260320C00010000,"TSLA Mar 20, 2026 10.00 call",TSLA 03/20/26 10.0C,,10 Strike price TSLA,0 Volume
15,0,CALL,TSLA260320C00015000,"TSLA Mar 20, 2026 15.00 call",TSLA 03/20/26 15.0C,,15 Strike price TSLA,0 Volume
20,0,CALL,TSLA260320C00020000,"TSLA Mar 20, 2026 20.00 call",TSLA 03/20/26 20.0C,,20 Strike price TSLA,0 Volume
25,0,CALL,TSLA260320C00025000,"TSLA Mar 20, 2026 25.00 call",TSLA 03/20/26 25.0C,,25 Strike price TSLA,0 Volume
30,0,CALL,TSLA260320C00030000,"TSLA Mar 20, 2026 30.00 call",TSLA 03/20/26 30.0C,,30 Strike price TSLA,0 Volume
140,0,CALL,TSLA260320C00140000,"TSLA Mar 20, 2026 140.00 call",TSLA 03/20/26 140.0C,,140 Strike price TSLA,0 Volume
840,0,CALL,TSLA260320C00840000,"TSLA Mar 20, 2026 840.00 call",TSLA 03/20/26 840.0C,,840 Strike price TSLA,0 Volume
5,0,CALL,TSLA260417C00005000,"TSLA Apr 17, 2026 5.00 call",TSLA 04/17/26 5.0C,,5 Strike price TSLA,0 Volume
10,0,CALL,TSLA260417C00010000,"TSLA Apr 17, 2026 10.00 call",TSLA 04/17/26 10.0C,,10 Strike price TSLA,0 Volume
15,0,CALL,TSLA260417C00015000,"TSLA Apr 17, 2026 15.00 call",TSLA 04/17/26 15.0C,,15 Strike price TSLA,0 Volume
20,0,CALL,TSLA260417C00020000,"TSLA Apr 17, 2026 20.00 call",TSLA 04/17/26 20.0C,,20 Strike price TSLA,0 Volume
25,0,CALL,TSLA260417C00025000,"TSLA Apr 17, 2026 25.00 call",TSLA 04/17/26 25.0C,,25 Strike price TSLA,0 Volume
30,0,CALL,TSLA260417C00030000,"TSLA Apr 17, 2026 30.00 call",TSLA 04/17/26 30.0C,,30 Strike price TSLA,0 Volume
35,0,CALL,TSLA260417C00035000,"TSLA Apr 17, 2026 35.00 call",TSLA 04/17/26 35.0C,,35 Strike price TSLA,0 Volume
40,0,CALL,TSLA260417C00040000,"TSLA Apr 17, 2026 40.00 call",TSLA 04/17/26 40.0C,,40 Strike price TSLA,0 Volume
45,0,CALL,TSLA260417C00045000,"TSLA Apr 17, 2026 45.00 call",TSLA 04/17/26 45.0C,,45 Strike price TSLA,0 Volume
50,0,CALL,TSLA260417C00050000,"TSLA Apr 17, 2026 50.00 call",TSLA 04/17/26 50.0C,,50 Strike price TSLA,0 Volume
55,0,CALL,TSLA260417C00055000,"TSLA Apr 17, 2026 55.00 call",TSLA 04/17/26 55.0C,,55 Strike price TSLA,0 Volume
60,0,CALL,TSLA260417C00060000,"TSLA Apr 17, 2026 60.00 call",TSLA 04/17/26 60.0C,,60 Strike price TSLA,0 Volume
65,0,CALL,TSLA260417C00065000,"TSLA Apr 17, 2026 65.00 call",TSLA 04/17/26 65.0C,,65 Strike price TSLA,0 Volume
70,0,CALL,TSLA260417C00070000,"TSLA Apr 17, 2026 70.00 call",TSLA 04/17/26 70.0C,,70 Strike price TSLA,0 Volume
75,0,CALL,TSLA260417C00075000,"TSLA Apr 17, 2026 75.00 call",TSLA 04/17/26 75.0C,,75 Strike price TSLA,0 Volume
80,0,CALL,TSLA260417C00080000,"TSLA Apr 17, 2026 80.00 call",TSLA 04/17/26 80.0C,,80 Strike price TSLA,0 Volume
85,0,CALL,TSLA260417C00085000,"TSLA Apr 17, 2026 85.00 call",TSLA 04/17/26 85.0C,,85 Strike price TSLA,0 Volume
90,0,CALL,TSLA260417C00090000,"TSLA Apr 17, 2026 90.00 call",TSLA 04/17/26 90.0C,,90 Strike price TSLA,0 Volume
95,0,CALL,TSLA260417C00095000,"TSLA Apr 17, 2026 95.00 call",TSLA 04/17/26 95.0C,,95 Strike price TSLA,0 Volume
100,0,CALL,TSLA260417C00100000,"TSLA Apr 17, 2026 100.00 call",TSLA 04/17/26 100.0C,,100 Strike price TSLA,0 Volume
145,0,CALL,TSLA260320C00145000,"TSLA Mar 20, 2026 145.00 call",TSLA 03/20/26 145.0C,,145 Strike price TSLA,0 Volume
155,0,CALL,TSLA260320C00155000,"TSLA Mar 20, 2026 155.00 call",TSLA 03/20/26 155.0C,,155 Strike price TSLA,0 Volume
165,0,CALL,TSLA260320C00165000,"TSLA Mar 20, 2026 165.00 call",TSLA 03/20/26 165.0C,,165 Strike price TSLA,0 Volume
170,0,CALL,TSLA260320C00170000,"TSLA Mar 20, 2026 170.00 call",TSLA 03/20/26 170.0C,,170 Strike price TSLA,0 Volume
185,0,CALL,TSLA260320C00185000,"TSLA Mar 20, 2026 185.00 call",TSLA 03/20/26 185.0C,,185 Strike price TSLA,0 Volume
190,0,CALL,TSLA260320C00190000,"TSLA Mar 20, 2026 190.00 call",TSLA 03/20/26 190.0C,,190 Strike price TSLA,0 Volume
195,0,CALL,TSLA260320C00195000,"TSLA Mar 20, 2026 195.00 call",TSLA 03/20/26 195.0C,,195 Strike price TSLA,0 Volume
200,0,CALL,TSLA260320C00200000,"TSLA Mar 20, 2026 200.00 call",TSLA 03/20/26 200.0C,,200 Strike price TSLA,0 Volume
210,0,CALL,TSLA260320C00210000,"TSLA Mar 20, 2026 210.00 call",TSLA 03/20/26 210.0C,,210 Strike price TSLA,0 Volume
215,0,CALL,TSLA260320C00215000,"TSLA Mar 20, 2026 215.00 call",TSLA 03/20/26 215.0C,,215 Strike price TSLA,0 Volume
220,0,CALL,TSLA260320C00220000,"TSLA Mar 20, 2026 220.00 call",TSLA 03/20/26 220.0C,,220 Strike price TSLA,0 Volume
225,0,CALL,TSLA260320C00225000,"TSLA Mar 20, 2026 225.00 call",TSLA 03/20/26 225.0C,,225 Strike price TSLA,0 Volume
265,0,CALL,TSLA260320C00265000,"TSLA Mar 20, 2026 265.00 call",TSLA 03/20/26 265.0C,,265 Strike price TSLA,0 Volume
280,0,CALL,TSLA260320C00280000,"TSLA Mar 20, 2026 280.00 call",TSLA 03/20/26 280.0C,,280 Strike price TSLA,0 Volume
285,0,CALL,TSLA260320C00285000,"TSLA Mar 20, 2026 285.00 call",TSLA 03/20/26 285.0C,,285 Strike price TSLA,0 Volume
310,0,CALL,TSLA260320C00310000,"TSLA Mar 20, 2026 310.00 call",TSLA 03/20/26 310.0C,,310 Strike price TSLA,0 Volume
320,0,CALL,TSLA260320C00320000,"TSLA Mar 20, 2026 320.00 call",TSLA 03/20/26 320.0C,,320 Strike price TSLA,0 Volume
345,0,CALL,TSLA260320C00345000,"TSLA Mar 20, 2026 345.00 call",TSLA 03/20/26 345.0C,,345 Strike price TSLA,0 Volume
790,0,CALL,TSLA260320C00790000,"TSLA Mar 20, 2026 790.00 call",TSLA 03/20/26 790.0C,,790 Strike price TSLA,0 Volume
820,0,CALL,TSLA260320C00820000,"TSLA Mar 20, 2026 820.00 call",TSLA 03/20/26 820.0C,,820 Strike price TSLA,0 Volume
830,0,CALL,TSLA260320C00830000,"TSLA Mar 20, 2026 830.00 call",TSLA 03/20/26 830.0C,,830 Strike price TSLA,0 Volume
50,0,CALL,TSLA251219C00050000,"TSLA Dec 19, 2025 50.00 call",TSLA 12/19/25 50.0C,,50 Strike price TSLA,0 Volume
55,0,CALL,TSLA251219C00055000,"TSLA Dec 19, 2025 55.00 call",TSLA 12/19/25 55.0C,,55 Strike price TSLA,0 Volume
60,0,CALL,TSLA251219C00060000,"TSLA Dec 19, 2025 60.00 call",TSLA 12/19/25 60.0C,,60 Strike price TSLA,0 Volume
70,0,CALL,TSLA251219C00070000,"TSLA Dec 19, 2025 70.00 call",TSLA 12/19/25 70.0C,,70 Strike price TSLA,0 Volume
75,0,CALL,TSLA251219C00075000,"TSLA Dec 19, 2025 75.00 call",TSLA 12/19/25 75.0C,,75 Strike price TSLA,0 Volume
80,0,CALL,TSLA251219C00080000,"TSLA Dec 19, 2025 80.00 call",TSLA 12/19/25 80.0C,,80 Strike price TSLA,0 Volume
85,0,CALL,TSLA251219C00085000,"TSLA Dec 19, 2025 85.00 call",TSLA 12/19/25 85.0C,,85 Strike price TSLA,0 Volume
90,0,CALL,TSLA251219C00090000,"TSLA Dec 19, 2025 90.00 call",TSLA 12/19/25 90.0C,,90 Strike price TSLA,0 Volume
95,0,CALL,TSLA251219C00095000,"TSLA Dec 19, 2025 95.00 call",TSLA 12/19/25 95.0C,,95 Strike price TSLA,0 Volume
105,0,CALL,TSLA251219C00105000,"TSLA Dec 19, 2025 105.00 call",TSLA 12/19/25 105.0C,,105 Strike price TSLA,0 Volume
110,0,CALL,TSLA251219C00110000,"TSLA Dec 19, 2025 110.00 call",TSLA 12/19/25 110.0C,,110 Strike price TSLA,0 Volume
115,0,CALL,TSLA251219C00115000,"TSLA Dec 19, 2025 115.00 call",TSLA 12/19/25 115.0C,,115 Strike price TSLA,0 Volume
135,0,CALL,TSLA251219C00135000,"TSLA Dec 19, 2025 135.00 call",TSLA 12/19/25 135.0C,,135 Strike price TSLA,0 Volume
140,0,CALL,TSLA251219C00140000,"TSLA Dec 19, 2025 140.00 call",TSLA 12/19/25 140.0C,,140 Strike price TSLA,0 Volume
145,0,CALL,TSLA251219C00145000,"TSLA Dec 19, 2025 145.00 call",TSLA 12/19/25 145.0C,,145 Strike price TSLA,0 Volume
155,0,CALL,TSLA251219C00155000,"TSLA Dec 19, 2025 155.00 call",TSLA 12/19/25 155.0C,,155 Strike price TSLA,0 Volume
165,0,CALL,TSLA251219C00165000,"TSLA Dec 19, 2025 165.00 call",TSLA 12/19/25 165.0C,,165 Strike price TSLA,0 Volume
170,0,CALL,TSLA251219C00170000,"TSLA Dec 19, 2025 170.00 call",TSLA 12/19/25 170.0C,,170 Strike price TSLA,0 Volume
180,0,CALL,TSLA251219C00180000,"TSLA Dec 19, 2025 180.00 call",TSLA 12/19/25 180.0C,,180 Strike price TSLA,0 Volume
195,0,CALL,TSLA251219C00195000,"TSLA Dec 19, 2025 195.00 call",TSLA 12/19/25 195.0C,,195 Strike price TSLA,0 Volume
205,0,CALL,TSLA251219C00205000,"TSLA Dec 19, 2025 205.00 call",TSLA 12/19/25 205.0C,,205 Strike price TSLA,0 Volume
295,0,CALL,TSLA251212C00295000,"TSLA Dec 12, 2025 295.00 call",TSLA 12/12/25 295.0C,,295 Strike price TSLA,0 Volume
300,0,CALL,TSLA251212C00300000,"TSLA Dec 12, 2025 300.00 call",TSLA 12/12/25 300.0C,,300 Strike price TSLA,0 Volume
305,0,CALL,TSLA251212C00305000,"TSLA Dec 12, 2025 305.00 call",TSLA 12/12/25 305.0C,,305 Strike price TSLA,0 Volume
315,0,CALL,TSLA251212C00315000,"TSLA Dec 12, 2025 315.00 call",TSLA 12/12/25 315.0C,,315 Strike price TSLA,0 Volume
320,0,CALL,TSLA251212C00320000,"TSLA Dec 12, 2025 320.00 call",TSLA 12/12/25 320.0C,,320 Strike price TSLA,0 Volume
330,0,CALL,TSLA251212C00330000,"TSLA Dec 12, 2025 330.00 call",TSLA 12/12/25 330.0C,,330 Strike price TSLA,0 Volume
335,0,CALL,TSLA251212C00335000,"TSLA Dec 12, 2025 335.00 call",TSLA 12/12/25 335.0C,,335 Strike price TSLA,0 Volume
340,0,CALL,TSLA251212C00340000,"TSLA Dec 12, 2025 340.00 call",TSLA 12/12/25 340.0C,,340 Strike price TSLA,0 Volume
360,0,CALL,TSLA251212C00360000,"TSLA Dec 12, 2025 360.00 call",TSLA 12/12/25 360.0C,,360 Strike price TSLA,0 Volume
365,0,CALL,TSLA251212C00365000,"TSLA Dec 12, 2025 365.00 call",TSLA 12/12/25 365.0C,,365 Strike price TSLA,0 Volume
390,0,CALL,TSLA251212C00390000,"TSLA Dec 12, 2025 390.00 call",TSLA 12/12/25 390.0C,,390 Strike price TSLA,0 Volume
660,0,CALL,TSLA251212C00660000,"TSLA Dec 12, 2025 660.00 call",TSLA 12/12/25 660.0C,,660 Strike price TSLA,0 Volume
5,0,CALL,TSLA251219C00005000,"TSLA Dec 19, 2025 5.00 call",TSLA 12/19/25 5.0C,,5 Strike price TSLA,0 Volume
10,0,CALL,TSLA251219C00010000,"TSLA Dec 19, 2025 10.00 call",TSLA 12/19/25 10.0C,,10 Strike price TSLA,0 Volume
15,0,CALL,TSLA251219C00015000,"TSLA Dec 19, 2025 15.00 call",TSLA 12/19/25 15.0C,,15 Strike price TSLA,0 Volume
20,0,CALL,TSLA251219C00020000,"TSLA Dec 19, 2025 20.00 call",TSLA 12/19/25 20.0C,,20 Strike price TSLA,0 Volume
25,0,CALL,TSLA251219C00025000,"TSLA Dec 19, 2025 25.00 call",TSLA 12/19/25 25.0C,,25 Strike price TSLA,0 Volume
30,0,CALL,TSLA251219C00030000,"TSLA Dec 19, 2025 30.00 call",TSLA 12/19/25 30.0C,,30 Strike price TSLA,0 Volume
35,0,CALL,TSLA251219C00035000,"TSLA Dec 19, 2025 35.00 call",TSLA 12/19/25 35.0C,,35 Strike price TSLA,0 Volume
40,0,CALL,TSLA251219C00040000,"TSLA Dec 19, 2025 40.00 call",TSLA 12/19/25 40.0C,,40 Strike price TSLA,0 Volume
45,0,CALL,TSLA251219C00045000,"TSLA Dec 19, 2025 45.00 call",TSLA 12/19/25 45.0C,,45 Strike price TSLA,0 Volume
215,0,CALL,TSLA251219C00215000,"TSLA Dec 19, 2025 215.00 call",TSLA 12/19/25 215.0C,,215 Strike price TSLA,0 Volume
145,0,CALL,TSLA260116C00145000,"TSLA Jan 16, 2026 145.00 call",TSLA 01/16/26 145.0C,,145 Strike price TSLA,0 Volume
155,0,CALL,TSLA260116C00155000,"TSLA Jan 16, 2026 155.00 call",TSLA 01/16/26 155.0C,,155 Strike price TSLA,0 Volume
165,0,CALL,TSLA260116C00165000,"TSLA Jan 16, 2026 165.00 call",TSLA 01/16/26 165.0C,,165 Strike price TSLA,0 Volume
175,0,CALL,TSLA260116C00175000,"TSLA Jan 16, 2026 175.00 call",TSLA 01/16/26 175.0C,,175 Strike price TSLA,0 Volume
195,0,CALL,TSLA260116C00195000,"TSLA Jan 16, 2026 195.00 call",TSLA 01/16/26 195.0C,,195 Strike price TSLA,0 Volume
210,0,CALL,TSLA260116C00210000,"TSLA Jan 16, 2026 210.00 call",TSLA 01/16/26 210.0C,,210 Strike price TSLA,0 Volume
225,0,CALL,TSLA260116C00225000,"TSLA Jan 16, 2026 225.00 call",TSLA 01/16/26 225.0C,,225 Strike price TSLA,0 Volume
235,0,CALL,TSLA260116C00235000,"TSLA Jan 16, 2026 235.00 call",TSLA 01/16/26 235.0C,,235 Strike price TSLA,0 Volume
240,0,CALL,TSLA260116C00240000,"TSLA Jan 16, 2026 240.00 call",TSLA 01/16/26 240.0C,,240 Strike price TSLA,0 Volume
255,0,CALL,TSLA260116C00255000,"TSLA Jan 16, 2026 255.00 call",TSLA 01/16/26 255.0C,,255 Strike price TSLA,0 Volume
275,0,CALL,TSLA260116C00275000,"TSLA Jan 16, 2026 275.00 call",TSLA 01/16/26 275.0C,,275 Strike price TSLA,0 Volume
285,0,CALL,TSLA260116C00285000,"TSLA Jan 16, 2026 285.00 call",TSLA 01/16/26 285.0C,,285 Strike price TSLA,0 Volume
295,0,CALL,TSLA260116C00295000,"TSLA Jan 16, 2026 295.00 call",TSLA 01/16/26 295.0C,,295 Strike price TSLA,0 Volume
365,0,CALL,TSLA260116C00365000,"TSLA Jan 16, 2026 365.00 call",TSLA 01/16/26 365.0C,,365 Strike price TSLA,0 Volume
100,0,CALL,TSLA260220C00100000,"TSLA Feb 20, 2026 100.00 call",TSLA 02/20/26 100.0C,,100 Strike price TSLA,0 Volume
110,0,CALL,TSLA260220C00110000,"TSLA Feb 20, 2026 110.00 call",TSLA 02/20/26 110.0C,,110 Strike price TSLA,0 Volume
120,0,CALL,TSLA260220C00120000,"TSLA Feb 20, 2026 120.00 call",TSLA 02/20/26 120.0C,,120 Strike price TSLA,0 Volume
130,0,CALL,TSLA260220C00130000,"TSLA Feb 20, 2026 130.00 call",TSLA 02/20/26 130.0C,,130 Strike price TSLA,0 Volume
140,0,CALL,TSLA260220C00140000,"TSLA Feb 20, 2026 140.00 call",TSLA 02/20/26 140.0C,,140 Strike price TSLA,0 Volume
150,0,CALL,TSLA260220C00150000,"TSLA Feb 20, 2026 150.00 call",TSLA 02/20/26 150.0C,,150 Strike price TSLA,0 Volume
155,0,CALL,TSLA260220C00155000,"TSLA Feb 20, 2026 155.00 call",TSLA 02/20/26 155.0C,,155 Strike price TSLA,0 Volume
230,0,CALL,TSLA251219C00230000,"TSLA Dec 19, 2025 230.00 call",TSLA 12/19/25 230.0C,,230 Strike price TSLA,0 Volume
245,0,CALL,TSLA251219C00245000,"TSLA Dec 19, 2025 245.00 call",TSLA 12/19/25 245.0C,,245 Strike price TSLA,0 Volume
295,0,CALL,TSLA251219C00295000,"TSLA Dec 19, 2025 295.00 call",TSLA 12/19/25 295.0C,,295 Strike price TSLA,0 Volume
10,0,CALL,TSLA260116C00010000,"TSLA Jan 16, 2026 10.00 call",TSLA 01/16/26 10.0C,,10 Strike price TSLA,0 Volume
20,0,CALL,TSLA260116C00020000,"TSLA Jan 16, 2026 20.00 call",TSLA 01/16/26 20.0C,,20 Strike price TSLA,0 Volume
30,0,CALL,TSLA260116C00030000,"TSLA Jan 16, 2026 30.00 call",TSLA 01/16/26 30.0C,,30 Strike price TSLA,0 Volume
40,0,CALL,TSLA260116C00040000,"TSLA Jan 16, 2026 40.00 call",TSLA 01/16/26 40.0C,,40 Strike price TSLA,0 Volume
50,0,CALL,TSLA260116C00050000,"TSLA Jan 16, 2026 50.00 call",TSLA 01/16/26 50.0C,,50 Strike price TSLA,0 Volume
60,0,CALL,TSLA260116C00060000,"TSLA Jan 16, 2026 60.00 call",TSLA 01/16/26 60.0C,,60 Strike price TSLA,0 Volume
